"Problem","Package","File","Priority","Line","Description","Rule set","Rule"
"8","com.facebook.webpsupport","C:\MetricsTest\fresco-main\static-webp\src\androidTest\java\com\facebook\webpsupport\WebpDecodingTest.java","1","145","The JUnit 4 test method name 'test_webp_plain_decoding_filedescriptor_bitmap' doesn't match '[a-z][a-zA-Z0-9]*'","Code Style","MethodNamingConventions"
"1","com.facebook.imagepipeline.nativecode","C:\MetricsTest\fresco-main\static-webp\src\main\java\com\facebook\imagepipeline\nativecode\StaticWebpNativeLoader.java","3","16","This utility class has a non-private constructor","Design","UseUtilityClass"
"2","com.facebook.imagepipeline.nativecode","C:\MetricsTest\fresco-main\static-webp\src\main\java\com\facebook\imagepipeline\nativecode\StaticWebpNativeLoader.java","3","28","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"1","com.facebook.webpsupport","C:\MetricsTest\fresco-main\static-webp\src\main\java\com\facebook\webpsupport\WebPImageDecoder.java","3","55","Avoid unused method parameters such as 'options'.","Best Practices","UnusedFormalParameter"
"2","com.facebook.webpsupport","C:\MetricsTest\fresco-main\static-webp\src\main\java\com\facebook\webpsupport\WebPImageDecoder.java","3","62","Avoid unused method parameters such as 'length'.","Best Practices","UnusedFormalParameter"
"3","com.facebook.webpsupport","C:\MetricsTest\fresco-main\static-webp\src\main\java\com\facebook\webpsupport\WebPImageDecoder.java","3","62","Avoid unused method parameters such as 'options'.","Best Practices","UnusedFormalParameter"
"1","com.facebook.webpsupport","C:\MetricsTest\fresco-main\static-webp\src\main\java\com\facebook\webpsupport\WebpBitmapFactoryImpl.java","1","69","Return an empty collection rather than null.","Error Prone","ReturnEmptyCollectionRatherThanNull"
"2","com.facebook.webpsupport","C:\MetricsTest\fresco-main\static-webp\src\main\java\com\facebook\webpsupport\WebpBitmapFactoryImpl.java","3","156","Avoid unused private methods such as 'originalDecodeByteArray(byte[], int, int)'.","Best Practices","UnusedPrivateMethod"
"3","com.facebook.webpsupport","C:\MetricsTest\fresco-main\static-webp\src\main\java\com\facebook\webpsupport\WebpBitmapFactoryImpl.java","3","192","Avoid unused private methods such as 'originalDecodeStream(InputStream)'.","Best Practices","UnusedPrivateMethod"
"4","com.facebook.webpsupport","C:\MetricsTest\fresco-main\static-webp\src\main\java\com\facebook\webpsupport\WebpBitmapFactoryImpl.java","3","202","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"5","com.facebook.webpsupport","C:\MetricsTest\fresco-main\static-webp\src\main\java\com\facebook\webpsupport\WebpBitmapFactoryImpl.java","3","244","Avoid unused private methods such as 'originalDecodeResourceStream(Resources, TypedValue, InputStream, Rect, Options)'.","Best Practices","UnusedPrivateMethod"
"6","com.facebook.webpsupport","C:\MetricsTest\fresco-main\static-webp\src\main\java\com\facebook\webpsupport\WebpBitmapFactoryImpl.java","3","257","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"7","com.facebook.webpsupport","C:\MetricsTest\fresco-main\static-webp\src\main\java\com\facebook\webpsupport\WebpBitmapFactoryImpl.java","3","270","Avoid unused private methods such as 'originalDecodeResource(Resources, int, Options)'.","Best Practices","UnusedPrivateMethod"
"8","com.facebook.webpsupport","C:\MetricsTest\fresco-main\static-webp\src\main\java\com\facebook\webpsupport\WebpBitmapFactoryImpl.java","3","282","Avoid unused private methods such as 'originalDecodeResource(Resources, int)'.","Best Practices","UnusedPrivateMethod"
"9","com.facebook.webpsupport","C:\MetricsTest\fresco-main\static-webp\src\main\java\com\facebook\webpsupport\WebpBitmapFactoryImpl.java","3","287","Avoid unused private methods such as 'setOutDimensions(Options, int, int)'.","Best Practices","UnusedPrivateMethod"
"10","com.facebook.webpsupport","C:\MetricsTest\fresco-main\static-webp\src\main\java\com\facebook\webpsupport\WebpBitmapFactoryImpl.java","3","308","Avoid unused private methods such as 'setBitmapSize(Options, int, int)'.","Best Practices","UnusedPrivateMethod"
"11","com.facebook.webpsupport","C:\MetricsTest\fresco-main\static-webp\src\main\java\com\facebook\webpsupport\WebpBitmapFactoryImpl.java","3","318","Avoid unused private methods such as 'originalDecodeFile(String, Options)'.","Best Practices","UnusedPrivateMethod"
"12","com.facebook.webpsupport","C:\MetricsTest\fresco-main\static-webp\src\main\java\com\facebook\webpsupport\WebpBitmapFactoryImpl.java","3","324","Avoid unused private methods such as 'originalDecodeFile(String)'.","Best Practices","UnusedPrivateMethod"
"13","com.facebook.webpsupport","C:\MetricsTest\fresco-main\static-webp\src\main\java\com\facebook\webpsupport\WebpBitmapFactoryImpl.java","3","339","Avoid unused local variables such as 'header'.","Best Practices","UnusedLocalVariable"
"14","com.facebook.webpsupport","C:\MetricsTest\fresco-main\static-webp\src\main\java\com\facebook\webpsupport\WebpBitmapFactoryImpl.java","3","348","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"15","com.facebook.webpsupport","C:\MetricsTest\fresco-main\static-webp\src\main\java\com\facebook\webpsupport\WebpBitmapFactoryImpl.java","3","348","A catch statement should never catch throwable since it includes errors.","Error Prone","AvoidCatchingThrowable"
"16","com.facebook.webpsupport","C:\MetricsTest\fresco-main\static-webp\src\main\java\com\facebook\webpsupport\WebpBitmapFactoryImpl.java","3","374","Avoid unused private methods such as 'originalDecodeFileDescriptor(FileDescriptor)'.","Best Practices","UnusedPrivateMethod"
"17","com.facebook.webpsupport","C:\MetricsTest\fresco-main\static-webp\src\main\java\com\facebook\webpsupport\WebpBitmapFactoryImpl.java","3","378","Avoid unused private methods such as 'setWebpBitmapOptions(Bitmap, Options)'.","Best Practices","UnusedPrivateMethod"
"18","com.facebook.webpsupport","C:\MetricsTest\fresco-main\static-webp\src\main\java\com\facebook\webpsupport\WebpBitmapFactoryImpl.java","3","388","Avoid unused private methods such as 'shouldPremultiply(Options)'.","Best Practices","UnusedPrivateMethod"
"19","com.facebook.webpsupport","C:\MetricsTest\fresco-main\static-webp\src\main\java\com\facebook\webpsupport\WebpBitmapFactoryImpl.java","3","389","This if statement can be replaced by `return !{condition} && {thenBranch};`","Design","SimplifyBooleanReturns"
"20","com.facebook.webpsupport","C:\MetricsTest\fresco-main\static-webp\src\main\java\com\facebook\webpsupport\WebpBitmapFactoryImpl.java","3","397","Avoid unused private methods such as 'createBitmap(int, int, Options)'.","Best Practices","UnusedPrivateMethod"
"21","com.facebook.webpsupport","C:\MetricsTest\fresco-main\static-webp\src\main\java\com\facebook\webpsupport\WebpBitmapFactoryImpl.java","3","407","Avoid unused private methods such as 'nativeDecodeStream(InputStream, Options, float, byte[])'.","Best Practices","UnusedPrivateMethod"
"22","com.facebook.webpsupport","C:\MetricsTest\fresco-main\static-webp\src\main\java\com\facebook\webpsupport\WebpBitmapFactoryImpl.java","3","412","Avoid unused private methods such as 'nativeDecodeByteArray(byte[], int, int, Options, float, byte[])'.","Best Practices","UnusedPrivateMethod"
"23","com.facebook.webpsupport","C:\MetricsTest\fresco-main\static-webp\src\main\java\com\facebook\webpsupport\WebpBitmapFactoryImpl.java","3","424","Avoid unused private methods such as 'getInTempStorageFromOptions(Options)'.","Best Practices","UnusedPrivateMethod"
"24","com.facebook.webpsupport","C:\MetricsTest\fresco-main\static-webp\src\main\java\com\facebook\webpsupport\WebpBitmapFactoryImpl.java","3","433","Avoid unused private methods such as 'getScaleFromOptions(Options)'.","Best Practices","UnusedPrivateMethod"
"1","com.facebook.flipper.plugins.fresco","C:\MetricsTest\fresco-main\tools\flipper-fresco-plugin\src\main\java\com\facebook\flipper\plugins\fresco\FrescoFlipperPlugin.java","3","302","Ensure that resources like this InputStream object are closed after use","Error Prone","CloseResource"
"2","com.facebook.flipper.plugins.fresco","C:\MetricsTest\fresco-main\tools\flipper-fresco-plugin\src\main\java\com\facebook\flipper\plugins\fresco\FrescoFlipperPlugin.java","3","335","Switch statements should be exhaustive, add a default case (or missing enum branches)","Best Practices","SwitchStmtsShouldHaveDefault"
"3","com.facebook.flipper.plugins.fresco","C:\MetricsTest\fresco-main\tools\flipper-fresco-plugin\src\main\java\com\facebook\flipper\plugins\fresco\FrescoFlipperPlugin.java","3","548","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"4","com.facebook.flipper.plugins.fresco","C:\MetricsTest\fresco-main\tools\flipper-fresco-plugin\src\main\java\com\facebook\flipper\plugins\fresco\FrescoFlipperPlugin.java","2","629","Logger calls should be surrounded by log level guards.","Best Practices","GuardLogStatement"
"1","com.facebook.fresco.ui.common","C:\MetricsTest\fresco-main\ui-common\src\main\java\com\facebook\fresco\ui\common\BaseControllerListener2.java","4","14","Generics names should be a one letter long and upper case.","Code Style","GenericsNaming"
"2","com.facebook.fresco.ui.common","C:\MetricsTest\fresco-main\ui-common\src\main\java\com\facebook\fresco\ui\common\BaseControllerListener2.java","3","24","Document empty method body","Documentation","UncommentedEmptyMethodBody"
"3","com.facebook.fresco.ui.common","C:\MetricsTest\fresco-main\ui-common\src\main\java\com\facebook\fresco\ui\common\BaseControllerListener2.java","3","27","Document empty method body","Documentation","UncommentedEmptyMethodBody"
"4","com.facebook.fresco.ui.common","C:\MetricsTest\fresco-main\ui-common\src\main\java\com\facebook\fresco\ui\common\BaseControllerListener2.java","3","30","Document empty method body","Documentation","UncommentedEmptyMethodBody"
"5","com.facebook.fresco.ui.common","C:\MetricsTest\fresco-main\ui-common\src\main\java\com\facebook\fresco\ui\common\BaseControllerListener2.java","3","33","Document empty method body","Documentation","UncommentedEmptyMethodBody"
"6","com.facebook.fresco.ui.common","C:\MetricsTest\fresco-main\ui-common\src\main\java\com\facebook\fresco\ui\common\BaseControllerListener2.java","3","36","Document empty method body","Documentation","UncommentedEmptyMethodBody"
"7","com.facebook.fresco.ui.common","C:\MetricsTest\fresco-main\ui-common\src\main\java\com\facebook\fresco\ui\common\BaseControllerListener2.java","3","39","Document empty method body","Documentation","UncommentedEmptyMethodBody"
"8","com.facebook.fresco.ui.common","C:\MetricsTest\fresco-main\ui-common\src\main\java\com\facebook\fresco\ui\common\BaseControllerListener2.java","3","42","Document empty method body","Documentation","UncommentedEmptyMethodBody"
"1","com.facebook.fresco.ui.common","C:\MetricsTest\fresco-main\ui-common\src\main\java\com\facebook\fresco\ui\common\ControllerListener2.java","4","18","Generics names should be a one letter long and upper case.","Code Style","GenericsNaming"
"2","com.facebook.fresco.ui.common","C:\MetricsTest\fresco-main\ui-common\src\main\java\com\facebook\fresco\ui\common\ControllerListener2.java","1","63","Return an empty collection rather than null.","Error Prone","ReturnEmptyCollectionRatherThanNull"
"1","com.facebook.fresco.ui.common","C:\MetricsTest\fresco-main\ui-common\src\main\java\com\facebook\fresco\ui\common\MultiUriHelper.java","3","27","This statement should have braces","Code Style","ControlStatementBraces"
"2","com.facebook.fresco.ui.common","C:\MetricsTest\fresco-main\ui-common\src\main\java\com\facebook\fresco\ui\common\MultiUriHelper.java","3","34","This statement should have braces","Code Style","ControlStatementBraces"
"3","com.facebook.fresco.ui.common","C:\MetricsTest\fresco-main\ui-common\src\main\java\com\facebook\fresco\ui\common\MultiUriHelper.java","3","37","This statement should have braces","Code Style","ControlStatementBraces"
"1","com.facebook.fresco.vito.core.impl","C:\MetricsTest\fresco-main\vito\core-java-impl\src\test\java\com\facebook\fresco\vito\core\impl\FrescoDrawable2ImplTest.java","1","53","The JUnit 4 test method name 'testFrescoDrawable_whenDrawableClosed_thenReleaseActualImageReference' doesn't match '[a-z][a-zA-Z0-9]*'","Code Style","MethodNamingConventions"
"2","com.facebook.fresco.vito.core.impl","C:\MetricsTest\fresco-main\vito\core-java-impl\src\test\java\com\facebook\fresco\vito\core\impl\FrescoDrawable2ImplTest.java","1","67","The JUnit 4 test method name 'testFrescoDrawable_whenNewImageDrawableSet_thenReleaseOldImageReference' doesn't match '[a-z][a-zA-Z0-9]*'","Code Style","MethodNamingConventions"
"3","com.facebook.fresco.vito.core.impl","C:\MetricsTest\fresco-main\vito\core-java-impl\src\test\java\com\facebook\fresco\vito\core\impl\FrescoDrawable2ImplTest.java","1","80","The JUnit 4 test method name 'testFrescoDrawable_whenNewNullImageDrawableSet_thenReleaseOldImageReference' doesn't match '[a-z][a-zA-Z0-9]*'","Code Style","MethodNamingConventions"
"4","com.facebook.fresco.vito.core.impl","C:\MetricsTest\fresco-main\vito\core-java-impl\src\test\java\com\facebook\fresco\vito\core\impl\FrescoDrawable2ImplTest.java","1","92","The JUnit 4 test method name 'testFrescoDrawable_whenImageDrawableSet_thenReleaseImageReference' doesn't match '[a-z][a-zA-Z0-9]*'","Code Style","MethodNamingConventions"
"5","com.facebook.fresco.vito.core.impl","C:\MetricsTest\fresco-main\vito\core-java-impl\src\test\java\com\facebook\fresco\vito\core\impl\FrescoDrawable2ImplTest.java","1","106","The JUnit 4 test method name 'testFrescoDrawable_whenImageDrawableReset_thenReleaseImageReference' doesn't match '[a-z][a-zA-Z0-9]*'","Code Style","MethodNamingConventions"
"1","com.facebook.fresco.vito.core.impl","C:\MetricsTest\fresco-main\vito\core-java-impl\src\test\java\com\facebook\fresco\vito\core\impl\HierarcherImplTest.java","3","43","Perhaps 'mDisplayMetrics' could be replaced by a local variable.","Design","SingularField"
"2","com.facebook.fresco.vito.core.impl","C:\MetricsTest\fresco-main\vito\core-java-impl\src\test\java\com\facebook\fresco\vito\core\impl\HierarcherImplTest.java","3","48","Perhaps 'mDrawableFactory' could be replaced by a local variable.","Design","SingularField"
"3","com.facebook.fresco.vito.core.impl","C:\MetricsTest\fresco-main\vito\core-java-impl\src\test\java\com\facebook\fresco\vito\core\impl\HierarcherImplTest.java","1","107","The JUnit 4 test method name 'testApplyRoundingOptions_whenRoundAsCircle_thenReturnDrawable' doesn't match '[a-z][a-zA-Z0-9]*'","Code Style","MethodNamingConventions"
